Date,State,City,Age,Gender,Place of Death,Cause,#
2019-01-15,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,1
2020-01-15,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,3
2020-01-15,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,3
2020-01-15,MT,Cuiaba,N/I,F,OUTROS,OUTRAS,1
2019-01-16,MT,Cuiaba,40 - 49,F,OUTROS,OUTRAS,1
2019-01-16,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2020-01-16,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,2
2019-01-16,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2020-01-16,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2019-01-16,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2020-01-16,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,2
2019-01-16,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,1
2019-01-16,MT,Cuiaba,N/I,F,OUTROS,OUTRAS,1
2020-01-16,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,2
2019-01-19,MT,Cuiaba,20 - 29,F,OUTROS,OUTRAS,2
2019-01-19,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,2
2020-01-19,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2020-01-19,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2020-01-19,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,1
2019-01-20,MT,Cuiaba,20 - 29,M,OUTROS,OUTRAS,2
2019-01-20,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,2
2019-01-20,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,2
2019-01-20,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2019-01-21,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2019-01-21,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2019-01-21,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,1
2020-01-21,MT,Cuiaba,40 - 49,F,OUTROS,OUTRAS,1
2020-01-21,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,3
2019-01-28,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2019-01-28,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2020-01-28,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,2
2019-01-28,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,3
2020-01-28,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2019-01-28,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2020-01-28,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2020-01-28,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2020-01-28,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2020-01-28,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,3
2019-01-30,MT,Cuiaba,< 9,F,OUTROS,OUTRAS,1
2019-01-30,MT,Cuiaba,20 - 29,F,OUTROS,OUTRAS,2
2019-01-30,MT,Cuiaba,30 - 39,F,OUTROS,OUTRAS,1
2019-01-30,MT,Cuiaba,40 - 49,F,OUTROS,OUTRAS,1
2019-01-30,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,2
2019-01-30,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2020-01-30,MT,Cuiaba,10 - 19,F,OUTROS,OUTRAS,1
2020-01-30,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2020-01-30,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2019-01-31,MT,Cuiaba,20 - 29,M,OUTROS,OUTRAS,1
2019-01-31,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2020-01-31,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2019-01-31,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,5
2019-01-31,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2020-01-31,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,3
2019-01-31,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2020-01-31,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2019-01-31,MT,Cuiaba,90 - 99,M,OUTROS,OUTRAS,2
2020-01-31,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2019-01-31,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2020-01-31,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2020-01-31,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2020-01-31,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,2
2020-01-31,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2019-02-09,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,2
2019-02-09,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,3
2020-02-09,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2020-02-09,MT,Cuiaba,20 - 29,M,OUTROS,OUTRAS,1
2020-02-09,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2020-02-09,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2019-02-14,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2019-02-14,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2020-02-14,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,2
2019-02-14,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2019-02-14,MT,Cuiaba,90 - 99,M,OUTROS,OUTRAS,1
2020-02-14,MT,Cuiaba,20 - 29,M,OUTROS,OUTRAS,1
2020-02-14,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2020-02-14,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2020-02-14,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2020-02-14,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,4
2019-02-14,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,2
2020-02-14,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,2
2019-02-14,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2020-02-14,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,2
2019-02-14,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,2
2020-02-14,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,1
2019-02-14,MT,Cuiaba,N/I,F,OUTROS,OUTRAS,1
2020-02-14,MT,Cuiaba,< 9,F,OUTROS,OUTRAS,2
2020-02-14,MT,Cuiaba,40 - 49,F,OUTROS,OUTRAS,2
2020-02-14,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2020-02-14,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,2
2019-02-17,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2020-02-17,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2019-02-17,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,3
2020-02-17,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2019-02-17,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,1
2020-02-17,MT,Cuiaba,30 - 39,F,OUTROS,OUTRAS,1
2020-02-17,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2020-02-17,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,2
2019-02-19,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2019-02-19,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,3
2020-02-19,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,3
2020-02-19,MT,Cuiaba,10 - 19,M,OUTROS,OUTRAS,1
2020-02-19,MT,Cuiaba,20 - 29,M,OUTROS,OUTRAS,3
2020-02-19,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2020-02-19,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,2
2019-02-26,MT,Cuiaba,< 9,F,OUTROS,OUTRAS,1
2020-02-26,MT,Cuiaba,< 9,F,OUTROS,OUTRAS,1
2019-02-26,MT,Cuiaba,20 - 29,F,OUTROS,OUTRAS,1
2019-02-26,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2020-02-26,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,2
2019-02-26,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2020-02-26,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2020-02-29,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2020-02-29,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,2
2020-02-29,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2020-02-29,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2020-02-29,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2020-02-29,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,4
2020-02-29,MT,Cuiaba,N/I,M,OUTROS,OUTRAS,2
2019-03-10,MT,Cuiaba,< 9,F,OUTROS,OUTRAS,1
2019-03-10,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2019-03-10,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2020-03-10,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,2
2019-03-10,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,2
2020-03-10,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,2
2020-03-10,MT,Cuiaba,40 - 49,F,OUTROS,OUTRAS,3
2019-03-20,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,2
2019-03-20,MT,Cuiaba,10 - 19,M,OUTROS,OUTRAS,1
2020-03-20,MT,Cuiaba,10 - 19,M,OUTROS,OUTRAS,1
2019-03-20,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2020-03-20,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2019-03-20,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2019-03-20,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,2
2020-03-20,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2020-03-20,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,4
2020-03-20,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,2
2020-03-20,MT,Cuiaba,90 - 99,M,OUTROS,OUTRAS,1
2019-03-24,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2019-03-24,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,3
2019-03-24,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2020-03-24,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,2
2019-03-24,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2020-03-24,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2019-03-24,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2020-03-24,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2019-03-25,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,2
2020-03-25,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2019-03-25,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2019-03-25,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,2
2020-03-25,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,5
2019-03-25,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2020-03-25,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2019-03-25,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,2
2020-03-25,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2019-03-25,MT,Cuiaba,90 - 99,M,OUTROS,OUTRAS,1
2020-03-25,MT,Cuiaba,N/I,M,OUTROS,OUTRAS,2
2019-03-26,MT,Cuiaba,< 9,F,OUTROS,OUTRAS,1
2019-03-26,MT,Cuiaba,30 - 39,F,OUTROS,OUTRAS,1
2019-03-26,MT,Cuiaba,40 - 49,F,OUTROS,OUTRAS,1
2019-03-26,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2020-03-26,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,2
2019-03-26,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,2
2020-03-26,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,2
2019-03-26,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,1
2020-03-26,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2019-04-04,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,2
2019-04-04,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2019-04-04,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2020-04-04,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,2
2019-04-04,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2020-04-04,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2019-04-04,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2019-04-04,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,2
2020-04-04,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2020-04-04,MT,Cuiaba,20 - 29,M,OUTROS,OUTRAS,1
2019-04-05,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2019-04-05,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2020-04-05,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2019-04-05,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,2
2020-04-05,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2019-04-05,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2020-04-05,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2020-04-05,MT,Cuiaba,90 - 99,M,OUTROS,OUTRAS,2
2019-04-10,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2020-04-10,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2019-04-10,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2019-04-10,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2019-04-10,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,2
2020-04-10,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,3
2019-04-10,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2019-04-10,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2020-04-10,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,2
2020-04-10,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,2
2019-04-21,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2020-04-21,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2019-04-21,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,2
2019-04-21,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,3
2020-04-21,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2019-04-21,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2020-04-21,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2019-04-21,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2020-04-21,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2019-04-25,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2020-04-25,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2019-04-25,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2020-04-25,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2019-04-25,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,3
2020-04-25,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,2
2019-04-25,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,2
2020-04-25,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,3
2019-04-25,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,3
2020-04-25,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,2
2019-04-26,MT,Cuiaba,40 - 49,F,OUTROS,OUTRAS,2
2019-04-26,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,2
2020-04-26,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,2
2019-04-26,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2020-04-26,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,3
2019-04-26,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,3
2020-04-26,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,2
2019-04-26,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,1
2020-04-26,MT,Cuiaba,10 - 19,F,OUTROS,OUTRAS,1
2019-04-30,MT,Cuiaba,20 - 29,M,OUTROS,OUTRAS,1
2020-04-30,MT,Cuiaba,20 - 29,M,OUTROS,OUTRAS,1
2019-04-30,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2020-04-30,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2019-04-30,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,3
2020-04-30,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2019-04-30,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2020-04-30,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,2
2020-04-30,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,2
2020-04-30,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2019-05-03,MT,Cuiaba,20 - 29,F,OUTROS,OUTRAS,1
2019-05-03,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,2
2019-05-03,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,1
2020-05-03,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,3
2019-05-03,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2020-05-03,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,2
2019-05-03,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2020-05-03,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2020-05-03,MT,Cuiaba,30 - 39,F,OUTROS,OUTRAS,1
2019-05-04,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2020-05-04,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2019-05-04,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2020-05-04,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,2
2019-05-04,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2020-05-04,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2019-05-04,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2020-05-04,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2020-05-04,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,3
2019-05-05,MT,Cuiaba,10 - 19,M,OUTROS,OUTRAS,1
2019-05-05,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2020-05-05,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,2
2019-05-05,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2019-05-05,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2020-05-05,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2020-05-05,MT,Cuiaba,20 - 29,M,OUTROS,OUTRAS,1
2020-05-05,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,2
2020-05-05,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,2
2019-05-16,MT,Cuiaba,30 - 39,F,OUTROS,OUTRAS,1
2019-05-16,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,2
2020-05-16,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,2
2019-05-16,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,2
2020-05-16,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2019-05-16,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,2
2020-05-16,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2020-05-16,MT,Cuiaba,20 - 29,F,OUTROS,OUTRAS,1
2020-05-16,MT,Cuiaba,40 - 49,F,OUTROS,OUTRAS,1
2020-05-16,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,2
2020-05-16,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,1
2019-05-18,MT,Cuiaba,10 - 19,M,OUTROS,OUTRAS,1
2019-05-18,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2019-05-18,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2019-05-18,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2020-05-18,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,2
2019-05-18,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,4
2020-05-18,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2019-05-18,MT,Cuiaba,90 - 99,M,OUTROS,OUTRAS,1
2020-05-18,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2019-05-21,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2019-05-21,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,2
2020-05-21,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2020-05-21,MT,Cuiaba,60 - 69,F,OUTROS,OUTRAS,3
2020-05-21,MT,Cuiaba,90 - 99,F,OUTROS,OUTRAS,1
2019-05-24,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2019-05-24,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,2
2020-05-24,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,3
2019-05-24,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,2
2020-05-24,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2019-05-24,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2020-05-24,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2019-05-24,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2020-05-24,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,2
2020-05-24,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,2
2020-05-24,MT,Cuiaba,90 - 99,M,OUTROS,OUTRAS,1
2019-01-07,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2020-01-07,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2019-01-07,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2020-01-07,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2019-01-07,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,2
2019-01-07,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2020-01-07,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,3
2019-01-07,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2020-01-07,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,2
2020-01-07,MT,Cuiaba,20 - 29,M,OUTROS,OUTRAS,1
2019-01-14,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2020-01-14,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,2
2019-01-14,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2020-01-14,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2019-01-14,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2019-01-14,MT,Cuiaba,N/I,M,OUTROS,OUTRAS,1
2020-01-14,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,2
2019-01-21,MT,Cuiaba,10 - 19,M,OUTROS,OUTRAS,1
2019-01-21,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2020-01-21,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,2
2019-01-21,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,3
2019-01-21,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2020-01-21,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2019-01-21,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2020-01-21,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2020-01-21,MT,Cuiaba,90 - 99,M,OUTROS,OUTRAS,1
2019-01-25,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2019-01-25,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,3
2020-01-25,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2019-01-25,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2020-01-25,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2020-01-25,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2020-01-25,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,4
2020-01-25,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2019-01-26,MT,Cuiaba,30 - 39,F,OUTROS,OUTRAS,1
2020-01-26,MT,Cuiaba,30 - 39,F,OUTROS,OUTRAS,1
2019-01-26,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2020-01-26,MT,Cuiaba,50 - 59,F,OUTROS,OUTRAS,1
2019-01-26,MT,Cuiaba,70 - 79,F,OUTROS,OUTRAS,1
2019-01-26,MT,Cuiaba,80 - 89,F,OUTROS,OUTRAS,1
2019-02-04,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2019-02-04,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2020-02-04,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2019-02-04,MT,Cuiaba,90 - 99,M,OUTROS,OUTRAS,1
2020-02-04,MT,Cuiaba,< 9,M,OUTROS,OUTRAS,1
2020-02-04,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2020-02-04,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
2020-02-04,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,3
2020-02-04,MT,Cuiaba,80 - 89,M,OUTROS,OUTRAS,1
2019-02-05,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,2
2020-02-05,MT,Cuiaba,60 - 69,M,OUTROS,OUTRAS,1
2019-02-05,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,2
2020-02-05,MT,Cuiaba,70 - 79,M,OUTROS,OUTRAS,1
2020-02-05,MT,Cuiaba,20 - 29,M,OUTROS,OUTRAS,1
2020-02-05,MT,Cuiaba,30 - 39,M,OUTROS,OUTRAS,1
2020-02-05,MT,Cuiaba,40 - 49,M,OUTROS,OUTRAS,1
2020-02-05,MT,Cuiaba,50 - 59,M,OUTROS,OUTRAS,1
